,name,text_cleaned,year,type
857,CPP,TCFD has said there are challenges and limitations with carbon footprinting metrics and noted these should not necessarily be interpreted as risk metrics.,2020.0,pf
858,CPP,"Our Methodology For our carbon disclosure, we use Scope 1 and 2 GHG emissions for non-government holdings, and country-wide emissions for government-issued securities.",2020.0,pf
859,CPP,We use these types of emissions because the data set for Scope 1 and 2 emissions is currently the most complete and robust available.,2020.0,pf
860,CPP,"(Trucost1), a division of S&P Global that provides investment- grade carbon and environmental data to investors, companies and governments.",2020.0,pf
861,CPP,"While this data is the best currently available, it has limitations due to the different methodologies companies use to calculate GHG, incomplete reporting by some companies and the resulting use of partial company data to extrapolate or estimate historic emissions based on sector emissions performance.",2020.0,pf
862,CPP,The carbon footprint metrics estimation follows a waterfall methodology using different estimation sources in order of priority based on data availability.,2020.0,pf
863,CPP,GHG emissions data that is disclosed by the public portfolio company and provided to CPP Investments either by a credible source such as Trucost or by the portfolio company; 2.,2020.0,pf
864,CPP,GHG emissions data that is estimated by a credible source such as Trucost or by CPP Investments using specific comparable operating facilities similar to those of the issuers; 3.,2020.0,pf
865,CPP,"As a result, the comparability of the data presented here for our portfolio to the carbon data disclosed for other portfolios is significantly reduced.",2020.0,pf
866,CPP,54 Signposts Signposts are indicators that represent key drivers of the energy transition and climate change (ETCC) scenarios.,2020.0,pf
867,CPP,"In the absence of specific, arbitrary targets these signposts also help us to optimize the risk/return dimension of climate change.",2020.0,pf
868,CPP,"Notably, temperature continues to trend upwards, and we have not yet seen a meaningful reduction in global emissions.",2020.0,pf
869,CPP,"As such, significant changes will likely be required in terms of policy, technology and consumer behaviour in the coming years to achieve a low-carbon transition.",2020.0,pf
870,CPP,We have seen continued growth in renewable energy penetration and the adoption of clean technologies.,2020.0,pf
871,CPP,"Renewable energy costs continue to decline, and in many cases have become competitive with fossil fuels for power generation.",2020.0,pf
872,CPP,"Nevertheless, despite this progress, clean energy adoption will likely need to accelerate substantially to effectively drive a low-warming path.",2020.0,pf
873,CPP,"The COVID-19 pandemic drove a significant reduction in energy demand and emissions, and there has been conjecture that it could result in prolonged changes in behaviour or that recovery efforts could focus on investment in green technologies.",2020.0,pf
874,CPP,"TPM has also conducted preliminary analysis of the evolution of potential tipping points in major earth systems, and further development of this work may give us an even better sense of climate change risks going forward.",2020.0,pf
875,CPP,Climate Change Signposts Demand is an important predictor of energy consumption and is driven by both overall growth and changes in energy intensity.,2020.0,pf
876,CPP,"Global energy intensity has declined persistently in recent years; nevertheless, accelerating improvements in energy efficiency will be needed to achieve a lower warming outcome.",2020.0,pf
877,CPP,Technology is an important driver of the energy transition and helps govern the adoption of clean energy sources.,2020.0,pf
878,CPP,"However, we would need broader and more rapid adoption of renewables or alternative clean technologies, like carbon capture and storage, to drive a significant reduction in emissions.",2020.0,pf
879,CPP,"Despite a greater public focus on climate change, the use and intensity of climate policies remain relatively modest.",2020.0,pf
880,CPP,"For example, though we see an increase in the application of carbon pricing globally, effective values would likely need to increase significantly to drive a low-warming outcome.",2020.0,pf
881,CPP,"Power generation has seen more investment flow towards renewables than fossil fuels, helping support the energy transition.",2020.0,pf
882,CPP,"Nevertheless, total consumption of fossil fuels continues to rise despite relatively flat coal demand.",2020.0,pf
883,CPP,"Global emissions have also continued to trend upwards, which suggests that temperatures will continue to increase for at least the near future.",2020.0,pf
884,CPP,"further develop our ESG due diligence and climate change Security Selection Framework to go beyond the provision of insights on risk and opportunity to deliver solutions that directly impact the modelling, implementation or asset management strategy for new investments; 3.",2020.0,pf
885,AP4,Contents BUSINESS REVIEW 2 Highlights 2020 4 Letter from the CEO 8 Portfolio performance 10 AP4 and the pension system 14 Management structure integrating sustainability 18 External portfolio risks 20 Management per asset class 23 Sustainability-related risks and opportunities 26 Convention-based decisions to not invest Metrics and targets for Climate & Environment focus area 31 Corporate governance with focus on long-term development 34 Metrics and targets for Corporate Governance focus area 36 39 HR for sustainable work life ANNUAL REPORT Directors’ Report Income statement Balance sheet Notes to the income statement and balance sheet Board of Directors’ signatures Auditor’s Report FUND GOVERNANCE Fund Governance Report Board of Directors Executive Management GRI Index TCFD table 4 41 45 45 46 62 63 65 70 71 72 74 39 26 This is AP4 AP4 was originally established in 1974 to manage part of Swe- den’s public pension capital.,2020.0,pf
886,AP4,• AP4 reduced the carbon footprint of its investments in listed equities in the port- folio by an additional 15% in 2020.,2020.0,pf
887,AP4,The target is to once again halve the carbon footprint from the current level by 2030 with a view to have net-zero emissions by 2040 at the latest.,2020.0,pf
888,AP4,6 Convention-based decisions Business-based decisions Council on Ethics Nuclear weapons (2019-) Tobacco CO2 strategies Thermal coal & oil sand (2018-) * Pertains to accumulated return over 5 years (or shorter period in cases where the decision pertains to a shorter period than 5 years).,2020.0,pf
889,AP4,Asset allocation 13 % Real assets 11 % Swedish fixed income assets 20 % Global fixed income assetsr 39 % Global equities 17 % Swedish equities Annual CO2e emissions* (index 2010=100) Annual CO2e emissions* (index 2010=100) AP4 CO2e emissions AP4’s target Carbon budget 1.,2020.0,pf
890,AP4,"5°C Carbon budget 2,0°C 0 2010 2012 2014 2016 2018 2020 2022 2024 2026 2028 2030 2032 2034 2036 2038 2040 2042 2044 2046 2048 2050 Source: Robbie Andrew (2019) based on the Global Carbon Project and IPCC SR15, and AP4’s calculations.",2020.0,pf
891,AP4,Continued lower CO2e emissions in 2020 During 2020 AP4 further lowered climate risks in the portfo- lio.,2020.0,pf
892,AP4,"As a first step the group analysed the energy sector, which led to an extensive restructuring of holdings in the portfolio.",2020.0,pf
893,AP4,"During the year, AP4 increased its investments in sustainable infrastructure including renewable energy, which is making a positive contribution to the climate transition.",2020.0,pf
894,AP4,"AP4’s contribution to the climate transition Climate change is one the greatest challenges of our time, and AP4 underpins its asset management activities on the Paris Agreement and the more ambitious Swedish environmental objective to achieve net-zero greenhouse gas emissions by 2045.",2020.0,pf
895,AP4,"Our low-carbon strategies, which we began implementing as far back as 2012 and have subsequently developed year for year since then, took additional steps in 2020.",2020.0,pf
896,AP4,"More specifically, our strategies for selecting companies in the global equities portfolio now also include data on whether the companies are considered to be aligned with the Paris Agreement and on their ability to manage pricing of carbon emissions.",2020.0,pf
897,AP4,During 2020 we also broadened our application of low-carbon strategies to our entire internally man- aged global equities portfolio.,2020.0,pf
898,AP4,This means that the target we set in 2015 ahead of the Paris summit – that the entire global equities portfolio would be managed based on strategies that result in a lower carbon footprint – has now been achieved.,2020.0,pf
899,AP4,"In an initial step the energy sector has been analysed, which has resulted in an exten- sive restructuring of that sub-portfolio.",2020.0,pf
900,AP4,Ensuring that the currently ongoing climate transition will be implementable over the long term requires that it is possible to unite societal and economic development that is perceived to be socially acceptable.,2020.0,pf
901,AP4,Responsible use of fossil fuels within the framework of the remaining CO2 budget – mainly conventional oil and natural gas – will therefore continue to be a precondition for a successful transition to a climate-neutral society.,2020.0,pf
902,AP4,They must conduct their operations with targets and ambitions that are deemed to be compatible with a transition according to the Paris Agreement and also preferably have a substantial and growing share of investments in renewable energy production.,2020.0,pf
903,AP4,"The latter is important, as several fossil fuel–based companies in the future will be among the largest investors in the world in renewable energy and will thereby be positioned to play a key role in the climate transition.",2020.0,pf
904,AP4,"With considerably more concentrat- ed ownership in energy companies, we will also be able to further intensify our active ownership initiatives to contribute to ensuring that the positive development continues in the companies that we have ownership in.",2020.0,pf
905,AP4,"With said measures, during 2020 AP4 reduced the carbon foot- print in its holdings by 15%, which represents yet another step in the long-term work we have been conducting since 2012 to reduce climate risk in our portfolio.",2020.0,pf
906,AP4,"We have cut carbon emissions in half from our investments in equities, which are now less than half of what they are for a broad global equities index.",2020.0,pf
907,AP4,Our target is to once again halve the carbon footprint from the current level by 2030 with a view to have net-zero emissions by 2040 at the latest.,2020.0,pf
908,AP4,Our historical reduction of the carbon footprint and our targets are more ambitious than those set out in the Paris Agreement.,2020.0,pf
909,AP4,"We have all had to adapt and develop our ways of working and meeting forms, and actively contributed to a high level of engagement and energy level.",2020.0,pf
910,AP4,"investments in private equity companies, %9 SUSTAINABILITY DATA Total CO2 emissions for listed equities (million tCO2e) Portfolio-weighted carbon intensity for listed equities (tCO2e/SEK m) Number of nomination committees Share of women among newly elected board members, AP4 on nomination committee, % Number of Swedish company AGMs Number of foreign company AGMs OPERATING EXPENSE RATIO AS % OF AUM (ANNUALISED) Operating expenses Operating expenses and commission expenses 449.",2020.0,pf
911,AP4,"On this point, the survey highlighted the importance that the AP Funds work for the climate transition in Sweden and internationally through cooperation with other actors.",2020.0,pf
912,AP4,"Five areas were considered to be equally important for the stakeholders: • Business ethics • Climate • Human rights These five areas were followed, in declining order, by: the environment, transparency in companies, working conditions, sustainable supply chain, biodiversity, diversity and equality, and information security.",2020.0,pf
913,AP4,"Stockholm, 18 February 2021 Peter Nilsson Authorised Public Accountant Helena Kaiser de Carolis Authorised Public Accountant 12 | AP4 Annual report 2020 AP4 has a long history of sustainability work 2003 Institutional Owners’ Association (IÄF) Co-founder 2007 Council on Ethics of the Swedish National Pension Funds Co-founder UN-PRI Signatory 2015 Tobacco companies Disinvested Sustainability mandate First investment 2017 Investment philosophy and sustainability framework Integration in all invest- ment processes TCFD Supports 1986 First owner policy Sweden’s first among institutional owners 2012 Low-carbon strategies First investment for reduced climate risk in the portfolio 2013 Green bonds First investment 1993 First nomination committee AP4 led the work on Sweden’s first institutional nomination committee, for AB Volvo 2009 Corporate governance mandate First investment 2014 Portfolio Decarbonization Coalition (PDC) Co-founder 2019 2018 Low-carbon strategies Further developed: 1) Inclusion of subcon- tractors’ CO2 emissions 2) Strategy for transition from combustion en- gines to electric motors Thermal coal and oil sand Disinvested Nuclear weapons Disinvested 2020 Next step CO2 1) Forward-looking data in low-carbon strategies 2) Fundamental thematic sustainability management 3) Thematic investments in resource-efficiency and renewable energy AP4 Annual report 2020 | 13 AP4 Annual report 2020 | 13 Asset management structure integrating sustainability AP4 works systematically in several steps to design a portfolio that optimally balances expected return and risk with the pension system’s needs.",2020.0,pf
914,AP4,14 | AP4 Annual report 2020 Climate scenario analysis and thematic sustainability analysis affect overall allocation as well as management of delegated mandates.,2020.0,pf
915,AP4,"AP4 integrates sustainability in all investment processes by, among other things, reducing climate risks, investing in trends and influencing as an owner.",2020.0,pf
916,AP4,"C L I M AT E S C E N A R I O T H E M A T I C S U S T A I N A B I L I T Y A N A LY S I S A N A L Y S I S Description Analysis of the climate transition and its potential impact on supply and demand, and by extension, also on expected growth and inflation.",2020.0,pf
917,AP4,"The starting premise for AP4’s climate scenario analysis is achievement of the Paris Agreement’s goals, which entails a relatively rapid climate transition.",2020.0,pf
918,AP4,AP4’s starting premise is also that we are moving from a rela- tively weak to an increasingly stronger climate transition – driven by politics and technology – that is cautiously stimulative but fits within the framework of AP4’s base scenario.,2020.0,pf
919,AP4,"Business environment analysis of the climate transition As a complement to AP4’s climate scenario analysis, during 2020 a business environment analysis was conducted of the climate tran- sition and its impact on various industries, specifically the energy sector.",2020.0,pf
920,AP4,"This also resulted in significant portfolio changes, above all for holdings in 16 | AP4 Annual report 2020 the energy sector.",2020.0,pf
921,AP4,"The baseline for the analysis is that the goals of the Paris Agreement are reached, which means that annual global greenhouse gas emissions must start to be reduced relatively immediately and at a fast pace.",2020.0,pf
922,AP4,AP4 believes that the single most important tool for creating tangible economic incentives that could affect all actors in society is global pricing of greenhouse gas emissions.,2020.0,pf
923,AP4,"Today, greenhouse gas emissions rep- resent a societal cost that the actors who are most responsible for the emissions often are not held to account.",2020.0,pf
924,AP4,"This must change for a successful climate transition to be possible, and the pricing will need to be complemented with support for the groups and regions that would be negatively impacted.",2020.0,pf
925,AP4,"In the transition that has now begun, reduced emissions can be put in relation to economic growth and societal development in general as well as to the fight against poverty.",2020.0,pf
926,AP4,"To achieve the goals of the Paris Agreement, it is therefore essential that the remaining carbon budget is used wisely.",2020.0,pf
927,AP4,"Thermal coal that is used to produce electricity and heat is the energy source which, relative to oil and gas, emits the most carbon dioxide per produced unit of energy.",2020.0,pf
928,AP4,"Coal is the largest source of greenhouse gas emissions and also the energy source with the largest existing reserves, for which there is no scope in a global carbon budget.",2020.0,pf
929,AP4,"As a source of energy, coal can more easily be replaced by renewable energy sources such as wind and solar power due to its application areas.",2020.0,pf
930,AP4,The climate scenario analysis also serves as the foundation for the Board’s decisions on medium-term return targets and strategic asset allocation through the Dynamic Normal Portfolio (DNP) and is thereby integrated in AP4’s overall business environment analysis.,2020.0,pf
931,AP4,"Thematic sustainability analysis The climate scenario analysis describes the potential financial risks and opportunities at the sector level and thereby has an influence on the analysis of sustainability themes and, by extension, specific investments, companies and sector selection in the operative asset management.",2020.0,pf
932,AP4,The thematic analysis is about understanding how the climate transition affects value chains in various industries and sectors.,2020.0,pf
933,AP4,"In an initial step, AP4 has identified themes in three broad areas – the energy transition/mobility, resource efficiency, and renewable energy – which are implemented in different portfolios.",2020.0,pf
934,AP4,"As an example, during 2020 the Alternative Investments asset man- agement unit actively sought out and made investments in unlisted equities and infrastructure based on a thematic analysis of the ener- gy transition, resource efficiency and renewable energy areas.",2020.0,pf
935,AP4,"Forward-looking climate data in global equities management During 2020 the quantitative company analysis in low-carbon strategies in the global equities management introduced new, forward-looking data sources pertaining to companies’ actions in relation to the Paris Agreement and their ability to manage carbon pricing.",2020.0,pf
936,AP4,"Together these now form the basis for divesting companies in AP4’s entire, internally managed global equity portfolio as well as for company selection in the quantitatively managed low-carbon strategies.",2020.0,pf
937,AP4,"An important starting point is AP4’s thematic analysis, which identi- fies sectors and value chains based on the climate transition.",2020.0,pf
938,AP4,During 2020 an analysis of the climate transition and its impact on fossil-based companies was conducted.,2020.0,pf
939,AP4,A thematic sustainability portfolio with companies that have a refined approach to renew- able energy has begun to be built up.,2020.0,pf
940,AP4,The ambition is to further address carbon-intensive sectors in the thematic analysis as well as in company selection.,2020.0,pf
941,AP4,"THE PENSION SYSTEM’S LONG-TERM NEEDS AND STRUCTURAL SOCIOECONOMIC FACTORS MEDIUM-TERM ECONOMIC PERFORMANCE AND FINANCIAL MARKETS R I S K A R EA S Identification Identifies long-term risks for the pension system over 40 years’ time: • Demographic development • Labour market development • Long-term return expectations in financial markets Governance Every three years AP4 conducts an ALM (Asset Liability Man- agement) analysis, where the work is continuously reported to the Board, and where the following are determined: • Long-term return targets • Decisions on the risk scope are expressed in terms of a range for the portion of equities, currency exposure and the fixed income portfolio’s average duration Identifies risks from a ten-year perspective with focus on the 5-15 year time span, which enables analysis of more detailed cyclical events: • Macroeconomic scenarios • The financial markets’ valuations • Climate transition The Board is continuously kept up to date with this analysis of risks and opportunities, and decides yearly on: • The Dynamic Normal Portfolio (DNP), a benchmark portfolio of several market indexes Management AP4 conducts a business environment analysis with various scenarios that affect the preconditions for the pension sys- tem.",2020.0,pf
942,AP4,"Scenarios for the macroeconomic development, inclu- ding the climate transition’s possible impacts on these scenarios, interest rate movements and equity valua- tions are presented yearly for the Board of Directors.",2020.0,pf
943,AP4,"18 | AP4 Annual report 2020 CLIMATE RISKS, CLIMATE TRANSITION AND OTHER ENVIRONMENTAL RISKS HUMAN RIGHTS AND SOCIAL CONDITIONS CORRUPTION R I S K A R EA S Identification Governance Climate change and the climate transition are systemic risks with global impacts on society, economies and expected returns.",2020.0,pf
944,AP4,Climate risks consist of physical risks (including temporary risks such as extreme weather and flooding as well as permanent risk such as rising sea levels) and transitional risks.,2020.0,pf
945,AP4,The Board of Directors has addressed the significance by establishing Climate & Environment as one of two focus areas in the asset management.,2020.0,pf
946,AP4,"Corporate Gov- ernance is the other focus area, which stipulates that AP4 shall work as an active and engaged owner to contribute to the portfolio companies’ work on managing climate and environmental risks.",2020.0,pf
947,AP4,Management AP4 reduces risk through optimisation strategies where company weightings in the respective sectors are adjusted based on the companies’ carbon intensity.,2020.0,pf
948,AP4,AP4 makes thematic investments that con- tribute to and benefit from the climate transition and influence companies as an owner.,2020.0,pf
949,AP4,Targets Results AP4 supports the Paris Agreement and is striving to reduce the portfolio’s carbon footprint in line with the Paris Agreement’s goal of limiting temperature change.,2020.0,pf
950,AP4,AP4 aims to halve the carbon footprint of its portfolio by 2030 and have net-zero emissions by 2040 at the latest.,2020.0,pf
951,AP4,AP4’s equity portfolio has a carbon intensity which today is 46% that of a broad global equi- ties index (MSCI ACWI).,2020.0,pf
952,AP4,"• Responsible for climate scenario analysis, its impact on macroeconomic scenarios, and on the DNP • Responsible for thematic sustainability analysis • Does not invest in companies on AP4’s exclusion list • Implements low-carbon strategies within the framework of the global equities management • Uses sustainability-oriented external asset managers • Votes at general meetings of shareholders glob- ally in accordance with AP4’s ownership policy • Established team and process for internal sus- tainability-oriented thematic fundamental asset management • Analysed the climate transition and assessed impact on the fossil fuel sector • Divested energy companies from the portfolio whose goals and plans are not considered to be aligned with the Paris Agreement • Implemented forward-looking factors for equi- ties selection in low-carbon strategies The return for Swedish equities in 2020 was 30.",2020.0,pf
953,AP4,"• Sector-based risk analysis of sustainability chal- lenges as part of the investment process • Does not invest in companies on AP4’s exclusion list • Takes responsibility as owner and serves on nom- ination committees and makes AP4’s voice heard at shareholder meetings • Works to ensure that the companies have the best possible boards, including with respect to diversity • As a consequence of the investment philosophy and taking sustainability risks into account, the portfolio’s carbon intensity is very low • Developed analysis tools to assess how com- panies handle sustainability aspects ahead of company visits • Reached out a lending hand and conducted proactive dialogues with companies and principal owners on how the situation arising out of Covid-19 can best be handled 20 | AP4 Annual report 2020 ASSET MANAGEMENT UNIT Area of responsibility Share of portfolio Asset management strategy Return FIXED INCOME & FX ALTERNATIVE INVESTMENTS Active management of the global and Swedish fixed income asset classes, active currency management and management of AP4’s total currency hedging.",2020.0,pf
954,AP4,"Integration of sustainability in asset management • Assesses sustainability trends such as the energy transition, resource efficiency and renewable energy ahead of investment decisions • Does not invest in companies on AP4’s exclusion list • No investments in companies with significant exposure to fossil energy sources • Invests in green bonds Development of sustainability in asset management in 2020 • Evaluated the opportunity to measure and report carbon footprint for the credit portfolio and gov- ernment bonds.",2020.0,pf
955,AP4,"• Evaluates and sets demands on external asset managers’ and investment companies’ sustain- ability work ahead of potential investments as an integrated part of investment evaluations and follow-up • Sets demands for external asset managers and investment companies to not invest in sectors or companies on AP4’s exclusion list • Directs a significant share of new investments to areas identified through the thematic sustainabil- ity analysis • In-depth analysis of risks for stranded assets in infrastructure • Carried out thematic investments coupled to the Climate & Environment focus area • Implemented enhanced due diligence in sustain- ability, compliance, risk and governance • Initiated a dialogue with AP4’s property compa- nies and external asset managers in real assets regarding climate impact and climate strategy 1 The credit risk classification presented (rating) pertains to an internal standard.",2020.0,pf
956,AP4,"We seek out long-term sustainable business models that build upon, for example, structural trends such as efficiency in health- care, energy and food production.",2020.0,pf
957,AP4,"Sustainability issues such as climate change, human rights and corruption are also part of the general business environment, and together they create the conditions for AP4’s asset management.",2020.0,pf
958,AP4,"With such a long-term perspective it is essential as a responsible investor to take into consideration risks and opportunities related to sustainability, such as climate change, biodiversity, human rights, corruption and other social conditions.",2020.0,pf
959,AP4,"Climate change and the climate transition – the greatest sus- tainability risks for AP4’s asset management Sustainability is one of our time’s greatest challenges for which the political system, business and civil society must find solutions.",2020.0,pf
960,AP4,"• More specifically, AP4 has identified climate change as one of the greatest systemic risks for long-term asset values.",2020.0,pf
961,AP4,"Reducing climate impact is a precondition for stable, future economic development and thus for AP4’s opportunities to perform its mission over time.",2020.0,pf
962,AP4,"In the transition to a low fossil society, AP4 believes among other things that greenhouse gas emissions can lead to rising costs for companies.",2020.0,pf
963,AP4,Companies with high emis- sions and companies with fossil fuel reserves will be negatively affected by the climate transition and will be valued and priced differently than what they are today.,2020.0,pf
964,AP4,Climate risks therefore lend themselves to being included in financial investment assessments with long-term investment horizons.,2020.0,pf
965,AP4,• In its Sustainability Policy the Board has determined that Climate & Environment and Corporate Governance are priority sustainability areas for the asset management.,2020.0,pf
966,AP4,The Board has assigned the CEO with the task of continuously assessing and addressing climate-related issues in the asset management.,2020.0,pf
967,AP4,Climate-related matters related to asset management strat- egies and investments are prioritised by AP4’s board and are addressed in principle at every board meeting.,2020.0,pf
968,AP4,"During 2020 the Board, in addition to making decisions on and following up AP4’s governance documents and strategy, addressed matters related to AP4’s sustainability work, sustainability trends and the climate scenario analysis.",2020.0,pf
969,AP4,"A step in this work with respect to climate risk is the climate scenario analysis, which assesses possible effects on macro- economic development in the medium-term macroeconomic scenarios that are used as a basis for decisions on the overarching portfolio allocation.",2020.0,pf
970,AP4,This work provides great knowledge and sup- port for AP4’s work on measuring climate risks in the portfolio.,2020.0,pf
971,AP4,"Based on the climate scenario analysis, AP4 has identified a number of themes that are essential for the climate transition.",2020.0,pf
972,AP4,Decisions to not have ownership in certain fossil-based compa- nies as well as on lowering the portfolio’s climate risk by investing in accordance with low-carbon strategies are together contrib- uting to a lower carbon footprint for the portfolio.,2020.0,pf
973,AP4,AP4 identifies and invests in dedicated sustainability investments that can contribute to and benefit from the ongoing climate transition.,2020.0,pf
974,AP4,"For AP4’s two sustainability focus areas – Climate & Envi- ronment and Corporate Governance – AP4 has set a number of goals that are reported on pages 31-32 and page 36, where goal achievement is also described.",2020.0,pf
975,AP4,The goals are mainly activity Measures for Climate & Environment AP4 measures the portfolio’s carbon footprint and has been publishing information about it in its annual reports since 2014.,2020.0,pf
976,AP4,"Together with other AP Funds, AP4 has standardised how the AP Funds conduct their carbon footprint reporting by introducing three joint metrics in 2015 that describe the carbon footprint of its investments.",2020.0,pf
977,AP4,In 2017 the AP Funds’ carbon footprint reporting was complemented with the TCFD’s metrics for carbon intensity.,2020.0,pf
978,AP4,These measures are aimed to report changes in a portfolio’s carbon footprint owing in part to the changes that the respective AP Fund makes in the portfolio and in part to the work conducted by the underlying portfolio companies to reduce their emissions.,2020.0,pf
979,AP4,"Fossil-based companies: thermal coal, oil sand and companies not aligned with the Paris Agreement AP4 does not invest in companies for which thermal coal or oil sand account for more than 20% of sales.",2020.0,pf
980,AP4,"Ther- mal coal and oil sand are fossil energy sources with high carbon intensity per energy unit, and AP4 believes that these must be phased out in a global transition to a low-fossil society in line with the UN’s Climate Convention and the Paris Agreement.",2020.0,pf
981,AP4,During 2020 AP4 also divested its holdings in energy companies in the entire internally managed global equity portfolio whose plans and goals are considered to not be aligned with the Paris Agreement.,2020.0,pf
982,AP4,"In addition, AP4 applies low-carbon strategies for global equities, entailing that AP4 is reducing its exposure to the companies in each sector that have high carbon intensity, and using forward-looking data sources regarding companies’ actions in relation to the Paris Agreement.",2020.0,pf
983,AP4,"AP4 Annual report 2020 | 27 The UN’s Global Sustainable Development Goals and sustainability engagement AP4 has a goal that sustainability aspects – climate & environment, human rights, corporate governance and business ethics – are to be integrated in operations.",2020.0,pf
984,AP4,"In its investments, AP4 focuses on the Global Goals that have investment potential and that preferably have couplings to the Climate & Environment focus area.",2020.0,pf
985,AP4,"This work is being conducted through initiatives such as Climate Action 100+, where AP4 is engaged in dialogues with the companies Daimler, Engie and Volkswagen.",2020.0,pf
986,AP4,• Transition Pathway Initiative (TPI) is an investor-led collabora- tion aimed at getting companies to reduce their greenhouse gas emissions and transparently report on this work in accordance with the Task Force on Climate-related Financial Disclosures (TCFD).,2020.0,pf
987,AP4,• Urging companies to not contribute to negative climate lobby- ing by requiring companies to certify that they do not provide funding to organisations that conduct lobbying activities or are active in undermining work on combating climate change.,2020.0,pf
988,AP4,• Sustainable value creation is a collaboration initiative between AP4 and 15 other major Swedish institutional owners on Nas- daq Stockholm which arranged a highly attended digital semi- nar for listed Swedish companies on climate reporting.,2020.0,pf
989,AP4,"At the seminar, a study was presented which showed that at year-end 2020 companies listed on Nasdaq Stockholm still had short- comings in relevant climate-related disclosures.",2020.0,pf
990,AP4,Sustainable value creation encourages all listed companies to either start climate reporting based on the “comply or explain” principle or further develop their climate reporting in line with the TCFD’s recommendations.,2020.0,pf
991,AP4,Affordable and Clean Energy Higher production and access to renewable energy is a precondi- tion for the climate transition.,2020.0,pf
992,AP4,AP4 regards renewable energy as an attractive investment area and has successively increased its exposure to the sector.,2020.0,pf
993,AP4,"Investments are made in Sweden through Polhem Infra in companies like Solör (bioenergy), Skaftåsen (wind power) and Telia Carrier (digital infrastructure to ensure access for everyone).",2020.0,pf
994,AP4,"In Europe, investments are made through Infra Alliance (focus on sustainable infrastructure, including renewable energy), in Africa through Meridiam Infrastructure Africa (sus- tainable infrastructure, including renewable energy), and globally through Copenhagen Infrastructure Partners (renewable energy).",2020.0,pf
995,AP4,"One focus area in the unlisted portfolio involves making thematically oriented invest- ments together with partners that invest in companies whose operations are focused on supporting the transition, such as through climate-smart business models, manufacturing methods or materials.",2020.0,pf
996,AP4,"Sustainable Cities and Communities AP4’s unlisted property companies work with sustainability in an integrated way, including reducing their carbon footprints.",2020.0,pf
997,AP4,"Both Vasakronan and Rikshem, AP4’s two largest property holdings, have set goals to be climate-neutral by 2030.",2020.0,pf
998,AP4,"Climate Action AP4 supports the global Paris Agreement, which has set a goal to limit global warming to under 2 degrees Celsius.",2020.0,pf
999,AP4,AP4 does not invest in companies that derive a significant share of their sales from thermal coal or oil sand.,2020.0,pf
1000,AP4,"AP4 actively supports global climate targets by urging companies to refrain from negative climate lobbying, urges stock markets around the world to apply sustain- ability reporting guidelines, and supports initiatives demanding that resource-intensive companies work to reduce their negative environmental impacts.",2020.0,pf
1001,AP4,Life on Land Climate change is the issue at the global level that is considered to have the greatest impact on biodiversity.,2020.0,pf
1002,AP4,30 | AP4 Annual report 2020 Metrics and goals for the Climate & Environment focus area Climate & Environment is one of two prioritised sustainability areas in AP4’s asset manage- ment.,2020.0,pf
1003,AP4,AP4’s portfolio is to be invested in line with the Paris Agreement and has set a target to cut the carbon footprint in half from the current level by 2030 and thereafter to achieve net-zero emissions by 2040 at the latest.,2020.0,pf
1004,AP4,1 Contribute in the climate transition to a sustainable society AP4 supports the Paris Agreement and the more ambitious Swed- ish environmental objective to achieve net-zero GHG emissions by 2045.,2020.0,pf
1005,AP4,"AP4 has essentially cut carbon emissions in half for the listed equity portfolio since 2010, with a decrease of 48%.",2020.0,pf
1006,AP4,AP4’s target is to further cut emissions from the current level in half and to have net-zero emissions by 2040 at the latest.,2020.0,pf
1007,AP4,Carbon intensity – (CO2 emissions in relation to the portfolio companies’ sales) has decreased by 73% since 2010.,2020.0,pf
1008,AP4,Yearly CO2e emissions* (index 2010=100) AP4 CO2e emissions AP4’s target Annual CO2e emissions* (index 2010=100) Carbon budget 1.,2020.0,pf
1009,AP4,"5°C Carbon budget 2,0°C affect divestments in AP4’s entire internally managed global equity portfolio.",2020.0,pf
1010,AP4,"During 2020 AP4 established thematic global asset management, which analysed the climate transition and impact on fossil-based companies.",2020.0,pf
1011,AP4,This resulted in divestments of holdings in energy companies that are not considered to have plans and goals that are aligned with the Paris Agreement.,2020.0,pf
1012,AP4,Since previously AP4 does not own shares in companies with significant operations in thermal coal or oil sand.,2020.0,pf
1013,AP4,The overall result of this is that AP4’s carbon footprint is approximately 55% lower than that of a broad global equity index.,2020.0,pf
1014,AP4,"Contribution to CO2e reduction % 100 Bidrag till koldioxidreduktion 120 100 80 60 40 20 80 60 40 20 0 0 2010 2012 2014 2016 2018 2020 2022 2024 2026 2028 2030 2032 2034 2036 2038 2040 2042 2044 2046 2048 2050 Source: Robbie Andrew (2019) based on the Global Carbon Project and IPCC SR15, and AP4’s calculations.",2020.0,pf
1015,AP4,2 Investments that reduce climate risk in the portfolio AP4 applies low-carbon strategies in the global equity port- folio.,2020.0,pf
1016,AP4,These are optimisation strategies that reduce exposure in each sector to companies with high CO2 emissions or fossil fuel reserves.,2020.0,pf
1017,AP4,"The strategies are developed continu- ously, and in 2020 they also incorporated forward-looking data pertaining to how companies’ operations are aligned with the Paris Agreement and how various levels of carbon pricing will impact companies’ margins.",2020.0,pf
