,name,text_cleaned,year
1769,NipponLife,"Through these initiatives, << Initiatives for Climate Change >> Climate change is truly an urgent priority, with global warming driving a rise in the frequency of natural disasters.",2020.0
1770,NipponLife,"◼ Response to the Recommendations of the Task Force on Climate-related Financial Disclosures (TCFD) Nippon Life declared its agreement with the recommendations of the TCFD, which was established by the Financial Stability Board in December 2018.",2020.0
1771,NipponLife,The TCFD recom- mendations call for corporations to autonomously monitor and disclose the financial impacts of risk and opportunities created by climate change.,2020.0
1772,NipponLife,"In 2017, we formulated our “Policy on ESG Investment and Financing,” which is aimed at contributing to the formation of a sustainable society, including responses to climate change, through asset management.",2020.0
1773,NipponLife,"The Sustainability Management Promotion Committee, which is an advisory body to the Management Committee, has identified “Initiatives for climate change” as an important sus- tainability priority, and has been carrying out PDCA cycles of initiatives to reduce environmental impact.",2020.0
1774,NipponLife,"Strategy Nippon Life recognizes the risks and opportunities of climate change as follows: Life insurance business Given that life insurance policies have long-term coverage periods, Nippon Life recognizes as a physical risk the impact that higher average temperatures and extreme weather will have on people’s health over the medium and long terms.",2020.0
1775,NipponLife,We recognize that climate change presents the risk of physical damage to investment and finance assets and the risk of impairment in the value of investment and finance assets associated with the transition to a low carbon society.,2020.0
1776,NipponLife,"On the other hand, we believe that green finance in companies, technologies, and projects that contribute to a low-carbon society will lead to an increase in investment and finance opportunities.",2020.0
1777,NipponLife,"< Example of investment and finance in the environmental field > In February 2020, Nippon Life signed a syndicated loan agreement for an offshore wind farm project in Akita Prefecture.",2020.0
1778,NipponLife,This project is Japan’s first commercial offshore wind farm project and will support the expanded use of renewable energy in Japan.,2020.0
1779,NipponLife,Rendering of completed offshore wind farm Nippon Life will also support positive initiatives by investee companies by conducting dialogue related to climate change.,2020.0
1780,NipponLife,"Through these efforts, Nippon Life will strive to improve the corporate value of investee companies and reduce the climate change risk of its investment and finance portfolio.",2020.0
1781,NipponLife,Asset management <Conduct dialogue related to climate change> Nippon Life is conducting dialogue focused on the specific theme of the environment with business sectors responsible for large amounts of CO2 emissions.,2020.0
1782,NipponLife,) Risk Management Nippon Life recognizes that climate change presents risks that could impact the life insurance business and asset management.,2020.0
1783,NipponLife,"It has also embraced a policy not to engage in new investment and financing, in principle, in coal-fired power generation projects, which have a large impact on climate change.",2020.0
1784,NipponLife,"Indicators and Targets In order to help solve climate change issues, we have established the following CO2 emissions reduction targets for Nippon Life (nonconsolidated): Fiscal year ending March 31, 2051: 80% reduction (Base year: fiscal year ended March 31, 2014) Fiscal year ending March 31, 2031: 40% reduction Note: For our CO2 emissions track record, please see the Nissay website.",2020.0
1785,NipponLife,"84 84 85 85 Contribution to Communities, Society and the Environment ◼ Initiatives to Reduce CO2 Emissions Nippon Life aims to reduce CO2 emissions from its business activities through various initiatives eyeing the solution of climate change issues.",2020.0
1786,NipponLife,"The ZEB Ready grade is assigned to buildings deemed to have an energy-efficiency performance at least 50% higher than ordinary buildings, mainly due to high thermal insulation, solar shading, and high-efficiency equipment, in tandem with maintaining a comfortable indoor environment.",2020.0
1787,NipponLife,"Based on the guidelines on energy-efficiency performance labelling for buildings stipulated by the Ministry of Land, Infrastructure, Transport and Tourism (MLIT), third-party institutions objectively evaluate the energy-efficiency performance of buildings according to a labelling scheme based on five levels.",2020.0
1788,NipponLife,"Initiatives to Conserve Energy at Sales Offices In July 2018, the newly built Yuki Sales Office of the Nippon Life Oyama Branch became the first Nippon Life sales office to obtain the ZEB Ready*1 certification, the highest BELS*2 ranking.",2020.0
1789,NipponLife,) Introducing Various Facilities to Nippon Life-Owned Buildings Nippon Life is working to conserve energy and reduce CO2 emissions in Company-owned buildings.,2020.0
1790,NipponLife,"In newly constructed buildings, we have adopted LED lights and introduced highly energy-efficient facilities.",2020.0
1791,NipponLife,"In addition, we have introduced renewable energy at certain buildings such as our Osaka Head Office and Tokyo Headquarters through the installation of solar panels.",2020.0
1792,NipponLife,"Energy- and Resource-Saving Initiatives at Offices Nippon Life has implemented measures to save electricity, such as adjusting lighting, switching lights off during the day, and adjusting the air conditioning levels.",2020.0
1793,NipponLife,"Over 28 years, 38,510 participants (up 1,266 participants year on year) Activities to foster tree growth at “Nissay Kamo Forest” (Hiroshima Prefecture) Environmental Contributions of the Nissay Forests Association Assessed (Fiscal Year Ended March 31, 2020) The Forestry Agency assessed the contribution of the Nissay Forests Association as follows: • Absorbed and balanced CO2 emissions of approx.",2020.0
1794,NipponLife,"Apart from those initiatives, we will test, study and promote initiatives to reduce CO2 emissions from many different angles, such as company vehicles, logistics, and work styles.",2020.0
1795,NipponLife,"Through these efforts, we will work to achieve our target of reducing the amount of CO2 emissions by 40% in 2030 compared with the fiscal year ended March 31, 2014.",2020.0
1796,NipponLife,"produc- ing significant levels of CO2 emissions about particular environmental themes, and confirmed the status of social initiatives● Increased information disclosure related to activities ● Consider services that contribute to universal services <Japan>● Consider enhancements to contact lines with customers to accommodate regional characteristics and lifestyles (including a new normal in consider- ation of COVID-19) <Overseas>● Provided and improved insurance services in advanced countries, and contributed to the development of the insurance market ● Steadily promote ESG investment and finance even after achieving the quantitative targets of the medi- um-term management plan ● Expand application of domestic bonds based on further revision of the Stew- ardship Code● Strengthen dialogue with a focus on environmental and social areas Field Important sustainability priority Initiatives/Targets in the medium-term management plan■ Provide a broad range of support that transcends the insurance field ■ Contribute to communities and society ➾ Participation of all directors and employees in social contribution activities (each fiscal year) Build cooperative relationships and contribute to the development of com- munities and society Results for FY2019 Action policies for FY2020 ● Continue to provide information about new businesses to corporations and daycare providers and expand scale ● Expand promotion and establishment of community development led mainly by branch and sales offices C u s t o m e r s / C o m m u n i t i e s a n d s o c i e t y E n v i r o n m e n t l E m p o y e e s (New in FY2018) Initiatives for climate change Recruitment, develop- ment and retention of diverse human resources ■ Promote versatile activities by diverse personnel ➾ Percentage of management positions filled by women: 20% or more (beginning of FY2020) ➾ Promote 100% of male employees taking childcare leave (each fiscal year) Promote diversity and inclusion ● Through Life Care Partners Co.",2020.0
1797,NipponLife,"Promoted community-based contributions led by branches and sales offices through commu- nity development initiatives such as health promotions and participation in festivals and local events● Held a large-scale business matching event in Osaka, mobilizing approximately 5,000 people at 3,000 companies ● Introduction of initiatives at all branches and each Group company through a guidebook● 100% participation rate for fifth consecu- tive year by fostering social contribution awareness● Established CO2 reduction targets of ▲ 40% in FY2030 and ▲ 80% in FY2050● Promoted reduction initiatives mainly for electricity and paper● Ascertained the amount of CO2 emissions of the Group in Japan● Implemented disclosure in line with TCFD recommendations (governance, strategy, risk management, indices and targets)● Conducted seminars on finance, IT skills, data analysis and marketing as a means of initial training● Conducted professional programs in collaboration with divisions and fields aimed at strengthening development of specialized personnel● Conducted career seminars, etc.",2020.0
1798,NipponLife,"● Through initiatives such as a program to develop female leaders for the next gener- ation, the percentage of management positions filled by women reached 20% at the beginning of FY2020● Continuation of actions by all employees to face the issue of nursing care● 100% of male employees took childcare leave for the seventh consecutive year ● Continue to promote initiatives more suited to community and social issues● Continue to promote 100% participa- tion rate ● Continue initiatives to reduce CO2● Ascertain the amount of CO2 emissions of the Group overseas● Launch scenario analysis of TCFD recommendations ● Strengthen hiring and training of (advanced) specialized personnel● Creation of a system to support the activities of experienced employees● Improve Company-wide digital literacy● Strengthen development of global human resources ● In addition to raising the percentage of positions equivalent to general man- ager which are filled by women to 30% in the 2020s, aim to increase the percentage by nearly 10% at the beginning of FY2030 and strengthen development of female managers● Continue actions by all employees to face the issue of nursing care● Continue initiatives to support 100% of male employees taking childcare leave 104 104 105 105 Initiatives toward Important Sustainability Priorities Customer-Oriented Business Operations Field Important sustainability priority Results for FY2019 Action policies for FY2020 As a life insurance company, Nippon Life has created the Customer-Oriented Operational Management Policy and the Details of Initiatives for Customer-Oriented Operational Management to further promote customer-oriented business operations.",2020.0
1799,AsahiMutual,,2020.0
1800,PingAn_4,"• As China puts more emphasis on climate change, financial markets should proactively innovate and develop financial products to respond to the need of climate risk mitigation and transition into a low-carbon economy.",2020.0
1801,PingAn_4,"5 Dividend yield (%) Positive Screening Positive Screening + Factor Enhance CSI 300 Negative Screening Negative Screening + Factor Enhance Source: Wind, Ping An Digital Economy Research Center Source: Wind, Ping An Digital Economy Research Center ESG Funds are mostly launched during 2014-2015 and 2019-2020 ESG funds generally outerperform market average in 2020 Source: Wind, Ping An Digital Economy Research Center Source: Wind, Ping An Digital Economy Research Center 2 Contents Executive Summary ESG investment trends in China in Charts 1.",2020.0
1802,PingAn_4,"As investors move away from fossil fuels, more funds have been flowing into ESG- themed funds that typically avoid fossil fuels and have more exposure to clean energy.",2020.0
1803,PingAn_4,"2 A total of 121 research reports with the title containing the key word “ESG” were collected from Wind Database, and 103 ESG thematic research reports were selected by using text analysis technology.",2020.0
1804,PingAn_4,"Figure 6: Issuance of pure ESG indices by year Data source: Wind, Ping An Digital Economic Research Center 8 Investment strategies of pure ESG indices mainly focus on positive screening and factor enhancement, and the types of strategies continue to be enriched.",2020.0
1805,PingAn_4,"Data source: Wind, Ping An Digital Economic Research Center 4 Data on the strategies of China Bond -Huaxia Wealth Management ESG Preferred Bond strategy and MSCI China A-share International Access ESG General are not available yet 5 Matt Kelley & Chris Sardi (2020).",2020.0
1806,PingAn_4,"SSI China indices Sunshine 100 China indices A-share dividend Strategy type Positive Screening +negative screening Positive Screening Positive Screening Negative screening Negative screening Positive Screening Negative screening Negative screening Negative screening Positive Screening Positive Screening Positive Screening Positive Screening Positive Screening Positive Screening Positive Screening Positive Screening CNI1000 CSI 180 CSI 300 CSI 300 CSI 300 CSI 300 CSI 300 CSI 300 CSI 300 CSI 300 CSI 300 Shanghai index Volatility Valuation, dividend yield, quality and market factor score Valuation, dividend yield, quality and market factor score Valuation ROE Market cap Continuous high dividend Full market Shenzhen index Liquidity, financial strength Stable and high dividend yield, with a certain size and liquidity A share A share No No No No Yes No No Yes Yes No Yes Yes Yes Yes No Yes Yes 10 Data source: Wind, Ping An Digital Economic Research Center Quality factors performed well, in line with the value investment philosophy.",2020.0
1807,PingAn_4,"Figure 7: Comparison of pure ESG index dividend yield and 1/PE with CSI 300 Positive Screening Positive Screening + Factor Enhance CSI 300 Negative Screening Negative Screening + Factor Enhance Data as of October 19, 2020 Data source: Wind, Ping An Digital Economic Research Center Overweight industries are concentrated in finance and consumption, and the rating system used by the index affects industry distribution.",2020.0
1808,PingAn_4,"Figure 8: The highest and second highest weighting industry in Pure ESG index Mandatory consumption Information technology Finance Consumer Discretionary Industry Energy Data time: Interim Report in 2020 Data source: Wind, Ping An Digital Economic Research Center Industry distribution data of 180ESG, A-share dividend of Sino-Securities, ESG Bond Preferred strategy of China Bond-Huaxia Wealth 6 Management and MSCI China A-share International Access ESG General are not available yet 11 931168.",2020.0
1809,PingAn_4,"CSI 300 ESG Value Unavailable Unavailable Unavailable Unavailable Unavailable Data time: Interim Report in 2020 Data source: Wind, Ping An Digital Economic Research Center Second largest position IT Finance Finance Industries Daily consumption Consumption discretionary Energy Daily consumption Daily consumption Daily consumption Daily consumption Daily consumption Daily consumption Daily consumption IT Industries Industries Finance Finance Finance Finance Finance Finance Finance Finance Finance Finance Finance 12 Pure ESG indices have performed well recently, and the long-term earnings performance remains to be verified.",2020.0
1810,PingAn_4,"SH CSI ECPI ESG Sustainable Development CNI ESG 300 40 CSI Caitong China Sustainable Development 100(ECPI ESG) CSI 180 ESG CSI ECPI ESG 80 CSI Zhongcai CSI 100ESG Pioneer CSI Dividend ESG Sino-Securities Index Value Transfer Sunshine 100 Sino-Securities Index A-share Dividend ESG Preferred MSCI China A-share International Access ESG General(USD) CSI 300 ESG Benchmark CSI ESG120 Strategy CSI Huaxia Bank ESG CSI 300ESG Pioneer CSI 300ESG Value CSI CMB Wealth Nightlight ESG index Corporate Governance Institute Green Governance Index CSI 300 Note: Orange suggests beating market average Data as of October 19, 2020 Data source: Wind, Ping An Digital Economic Research Center 2010 2010 2012 2018 2019 2019 2019 2019 2019 2019 2020 2020 2020 2020 2020 2020 2020 2020 2005 13 1.",2020.0
1811,PingAn_4,"Figure 9: Distribution of ESG Fund themes and investment types Data source: Wind, Ping An Digital Economic Research Center In terms of size, the total size of ESG funds is about RMB 128.",2020.0
1812,PingAn_4,"Key words we chose include: “environmental protection”, “low-carbon”, “beau- tiful China”, “new energy”, and “green energy”.",2020.0
1813,PingAn_4,Note: Environmental thematic funds do not include “new energy vehicles” and other broader industry-specific the- matic funds.,2020.0
1814,PingAn_4,"According to the defini- tion by Wind, Wind ESG concept funds are funds that include the following key words in their product name/ investment scope/investment objective/performance benchmark/investment philosophy: “ESG”, “social responsibility”, “ethical responsibility”, “green”, “en- vironmental protection”, “low-carbon”, “beautiful Chi- na”, “corporate governance” or “sustainable develop- ment”.",2020.0
1815,PingAn_4,"15 Figure 11: Distribution of the number of ESG funds issuance by type by year Data source: Wind, Ping An Digital Economic Research Center In terms of issuance size, ESG thematic concept funds in general have been growing rapidly since 2018.",2020.0
1816,PingAn_4,"Total fund size hitting a record high in 2020 Pure ESG Corporate Governance Environment Pan-ESG Concept Data source: Wind, Ping An Digital Economic Research Center 16 Passive index funds mainly focus on environmental theme, and the overall size of the total passive funds remains small.",2020.0
1817,PingAn_4,"OF Fund full name Year of establishment CCB SSI Social Responsibility ETF Caitong CSI 100 Enhanced A Hwabao MSCI China A-share International Access ESG Bosera Sustainable Development 100ETF 2010 2013 2019 2020 Data source: Wind, Ping An Digital Economic Research Center In terms of industry distribution, financial industry is favored by pure ESG funds, while environmental thematic funds prefer electrical equipment.",2020.0
1818,PingAn_4,"17 Figure 13: Number of funds in top three highest weighting industries of ESG funds by theme Data source: Wind, Ping An Digital Economic Research Center ESG funds have outperformed the market as a whole in 2020.",2020.0
1819,PingAn_4,"html 18 Figure 14: Return Range of Equity/Stock Fund (Annualized) Data as of October 19, 2020 Data source: Wind, Ping An Digital Economic Research Center Figure 15: Return Range of Hybrid Funds (Annualized) Data as of October 19, 2020 Data source: Wind, Ping An Digital Economic Research Center 19 Table 7: Volatility of various thematic funds (annualized) Equity Hybrid funds with equity focus Since 2020 % Since 2020 % Past 3 years % Past 3 ye Past 3 years % Pure ESG Environment Corporate governance Pan ESG ESG Fund Average Fund Market Average CSI 300 21.",2020.0
1820,PingAn_4,"69 Note: Orange suggests beating market average Data as of October 19, 2020 Data source: Wind, Ping An Digital Economic Research Center Actively managed funds have generally delivered better returns, while passive index ESG funds did not beat the market average.",2020.0
1821,PingAn_4,"20 Figure 16: Return of active VS passive ESG Funds in 2020 (Annualized) Note: There is no passive index fund for the Pan-ESG fund Data as of October 19, 2020 Data source: Wind, Ping An Digital Economy Research Center 6.",2020.0
1822,PingAn_4,"As China puts more emphasis on climate change, financial markets should proactively innovate and develop financial products to respond to the need of climate risk mitigation and transition into a low-carbon economy: President Xi Jinping recently set the goal of China’s carbon emissions peaking by 2030 and achieving carbon neutrality by 2060.",2020.0
1823,PingAn_4,"Against this background, the five ministries and commissions including the Ministry of Ecology and Environment, the National Development and Reform Commission, the People’s Bank of China, the China Banking Regula- tory Commission and the China Securities Regulatory Commission jointly issued the “Guidance on Promot- ing Investment and Financing for Addressing Climate Change”, which for the first time brought investment and financing for climate change to the national policy level.",2020.0
1824,PingAn_4,"Although ESG themed financial products have been rapidly developing in China, there is still a gap in financial products that specifically focus on climate risk mitigation.",2020.0
1825,PingAn_4,Existing products on the market are mainly based on new energy vehicles and environ- mental protection fund.,2020.0
1826,PingAn_4,"These funds focus on a few market hot spots (such as electrical vehicles), but lack comprehensive consideration of companies’ climate exposure or likely impact on a company’s financial per- formance from a market-wide perspective.",2020.0
1827,PingAn_4,"“S&P 500 Climate Transformation Index” released by S&P fully takes into account the physical and transition risks faced by constituent companies, as well as the com- pany’s existing carbon emission numbers and emis- sion reduction targets.",2020.0
1828,PingAn_4,The guidelines issued by the five ministries and commissions also explicitly support the exploration of carbon financial derivatives trading represented by carbon futures and carbon funds based on carbon emission reduction.,2020.0
1829,PingAn_4,"In addition to innova- tions in financial markets, companies should also ac- tively propose measures to address climate change.",2020.0
1830,PingAn_4,"Chinese companies should ac- tively respond to energy conservation and emission reduction, and also engage in better information dis- closure and provide data support for financial market research and development of corresponding financial products.",2020.0
1831,PingAn_4,"We also notice that after the launch of the CX Quanti- tative Fund for Low-carbon and Environmental Protec- tion Industry in 2017, another pure ESG quantitative fund launched in 2020 - Morgan Stanley Huaxin ESG Quantitative First.",2020.0
1832,PingAn_4,"ESG risk rating, ESG data, Corporate gov- ernance rating, carbon risk rating, and country risk rating The ESG rating covers 9,000 companies and now extends to 11,000 companies across 42 industries.",2020.0
1833,PingAn_4,AI-ESG customized data analytics: Tools to help companies and in- vestors assess climate risk exposures and the impact of climate risks on company perfor- mance.,2020.0
1834,PingAn_4,"OF XQ Social Responsibility CCB Shanghai Index Social Responsibility ETF Hui Tian Fu Social responsibility CCB Social Responsibility Caitong CSI 100 Enhanced Caitong Sustainable Development Wanjia Sustainable Development closed Hwabao MSCI China A Shares International access ESG 2008-04-30 2010-05-28 2011-03-29 2012-08-14 2013-03-22 2013-03-27 2019-03-21 E Fund ESG Responsible Investment 2019-09-02 Southern ESG thematic 2019-12-19 Bosera Sustainable Development 100ETF Morgan Stanley Huaxin ESG Quantitative first 2020-01-19 2020-07-16 Data source: Wind, Ping An Digital Economic Research Center 25 Hybrid fund Equity Fund Hybrid fund Hybrid fund Equity Fund Hybrid fund Hybrid fund Equity Fund Equity Fund Equity Fund Hybrid fund 61.",2020.0
1835,PingAn_4,"OF Hwabao WP Core Advantage Dynamic Allocation Hybrid Fund First Seafront Hugangshen Innovation Growth Dynamic Allocation Hybrid Fund ABC-CA China Advantage Dy- namic Allocation Hybrid Fund Huashang Research Selected Dynamic Allocation Hybrid Fund Yinhua Mixed-Ownership Economy Reformation Dividend Dynamic Allocation Hybrid Initiating Fund Changsheng Core Growth Hybrid Fund GF High-Quality Life Hybrid Fund Axa Spdb Sci-Tech Innovation Optimization 3 Years Closed Operation Dynamic Allocation Hybrid Fund Golden Trust Sinopac Greater Bay Area Theme Hybrid Fund BOC Securities Sci-Tech Inno- vation 3 Years Closed Operation Dynamic Allocation Hybrid Fund 2016 2016 2017 2017 2018 2020 2020 2020 2020 2020 Data source: Wind, Ping An Digital Economic Research Center Appendix 4: Distribution of ESG fund sizes for different investment types (by year) 1.",2020.0
1836,PingAn_4,"6891 Stock Funds Hybrid Funds Bond Funds Data source: Wind, Ping An Digital Economic Research Center 27 About Ping An Group Ping An Insurance (Group) Company of China, Ltd.",2020.0
1837,DaiichiLife_4,,2020.0
1838,AIA,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 2020 STOCK CODE 1299 AIA GROUP LIMITED 友邦保險控股有限公司 CONTENTS 1 3 6 2020 ESG AT-A-GLANCE Chairman’s Statement Statement from Group Chief Executive and President 9 About This Report 9 Who We Are 10 Our Purpose 11 Our ESG Strategy 14 Our Material Issues 15 Our Approach to ESG Reporting 16 Health and Wellness 18 Engaging and Inspiring Healthy Living 21 Greater Access to Quality Care 23 Champion Financial 25 Delivering Better Health Inclusion Outcomes 30 SUPPLEMENT: Supporting Our Communities Through COVID-19 35 Green Operations 37 Digital Transformation 37 Encouraging Good ESG Practice 38 Green Buildings 40 Reducing our Carbon Footprint 41 Sustainable Investment 43 ESG Engagements 46 ESG Training and Development 48 Broadening Portfolio Inclusions 49 Portfolio Exclusions 50 Carbon Footprinting Our Portfolio 52 People and Culture 55 Developing Our People 58 Diversity and Inclusion 60 A Risk-aware Culture 61 Recognising and Rewarding Our People 66 SUPPLEMENT: Supporting Our Employees During COVID-19 67 Effective Governance 69 Board Governance 70 Effective Risk Management and Responsible Business Practices 77 Promoting ESG Best Practice 78 ESG Ratings and Index Inclusions 80 SUPPLEMENT: Our TCFD Report 81 Governance of Climate Change Risks and Impacts 81 Strategy 82 Physical Climate Risks 82 Transition Climate- related Risks 84 Risk Management 87 Metrics and Targets 89 Feedback 90 Global Reporting Initiative and Hong Kong Stock Exchange Guide Content Index 2020 ESG AT-A-GLANCE CHAIRMAN’S STATEMENT STATEMENT FROM GROUP CHIEF EXECUTIVE AND PRESIDENT ABOUT THIS REPORT HEALTH AND WELLNESS GREEN OPERATIONS SUSTAINABLE INVESTMENT PEOPLE AND CULTURE EFFECTIVE GOVERNANCE OUR TCFD REPORT FEEDBACK GRI AND HKSE GUIDE CONTENT INDEX PAGE 2 2020 ESG AT-A-GLANCE Serve the holders of MORE THAN 38 MILLION individual policies WITH MORE THAN US$ 16 BILLION paid in benefits and claims ENERGY PERFORMANCE Reduction in total energy use to 3,062 kWh per employee Health and Wellness We provide cover with a total sum assured of almost US$ 2 TRILLION 13 MILLION BENEFIT PAYMENTS were made during 2020, helping customers and their families to cope with challenges at different life stages Green Operations ENVIRONMENTAL PERFORMANCE Reduction in total carbon emissions to 42,550 TONNES CO2 1.",2020.0
1839,AIA,"1 BILLION invested in infrastructure- related sectors such as transportation and telecommunications CLIMATE ENGAGEMENTS Engaged with and scored 1,200+ COMPANIES in the Group’s investment portfolio, developing insights on their awareness of and preparedness against climate risk People and Culture Top Quartile in Gallup’s global financial services and insurance industry benchmark of employee engagement for the fourth consecutive year Effective Governance All Non-executive Directors on AIA Group Limited Board are Independent DIVERSITY 39% of our senior leaders are women OVER 23,000 employees across 18 markets All Board committees are chaired by and comprised of a majority of Independent Non-executive Directors Ranked 2nd in the insurance industry by Sustainalytics in its ESG Risk Rating assessment Key ESG Memberships and Signatories Key Index Inclusions and Ratings DISCLOSURE INSIGHT ACTION 2020 ESG AT-A-GLANCE 2020 ESG 2020 ESG AT-A-GLANCE AT-A-GLANCE CHAIRMAN’S STATEMENT STATEMENT FROM GROUP CHIEF EXECUTIVE AND PRESIDENT ABOUT THIS REPORT HEALTH AND WELLNESS GREEN OPERATIONS SUSTAINABLE INVESTMENT PEOPLE AND CULTURE EFFECTIVE GOVERNANCE OUR TCFD REPORT FEEDBACK GRI AND HKSE GUIDE CONTENT INDEX PAGE 2 PAGE 2 Chairman’s Statement “A better and more sustainable future for all”.",2020.0
1840,AIA,"This includes seeking and considering input from key internal and external stakeholders on issues related to climate change, public health, data privacy, cybersecurity, and ethical business practices.",2020.0
1841,AIA,"This is demonstrated through our CDP score, which placed AIA among CDP’s “Leadership” group (score of A-) for climate change performance, the highest scoring tier for our sector.",2020.0
1842,AIA,This is one of the highest ratings for climate change performance for a Hong Kong-headquartered company.,2020.0
1843,AIA,"Reduce our carbon footprint, while also measuring and managing the amount of waste produced from our operations.",2020.0
1844,AIA,"Broaden portfolio inclusions by specific considerations of green bonds, sustainability bonds, renewable and alternative energy, and infrastructure.",2020.0
1845,AIA,"Continue to carbon footprint our investment portfolio, with annual public disclosure and develop emission reduction targets for our portfolio.",2020.0
1846,AIA,"Climate change COVID-19 Cybersecurity We Assess Material ESG Risks and Opportunities In consideration of stakeholder feedback and the risks and opportunities posed to our business, the following three material issues have been identified by the ESG Committee as being central to our efforts to operate sustainably while supporting our communities.",2020.0
1847,AIA,"As a signatory to the United Nations Global Compact (the UN Global Compact), AIA also reports on our progress toward the UN Global Compact Ten Principles, and the Task Force on Climate-related Financial Disclosures (TCFD).",2020.0
1848,AIA,"What you can do: Feel confident identifying what is right for you, focus time and energy on things you can control, and be capable of improving your mental health.",2020.0
1849,AIA,What you can do: Create clear boundaries between work and personal time and find ways to recharge your energy levels.,2020.0
1850,AIA,"5 of building resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters.",2020.0
1851,AIA,"Reduce our carbon footprint, while also measuring and managing the amount of waste produced from our operations.",2020.0
1852,AIA,"3 to improve education, awareness-raising and human and institutional capacity on climate change mitigation, adaptation, impact reduction and early warning.",2020.0
1853,AIA,2020 ESG AT-A-GLANCE CHAIRMAN’S STATEMENT STATEMENT FROM GROUP CHIEF EXECUTIVE AND PRESIDENT ABOUT THIS REPORT HEALTH AND WELLNESS GREEN OPERATIONS Digital Transformation Encouraging Good ESG Practice Green Buildings Reducing our Carbon Footprint SUSTAINABLE INVESTMENT PEOPLE AND CULTURE EFFECTIVE GOVERNANCE OUR TCFD REPORT FEEDBACK GRI AND HKSE GUIDE CONTENT INDEX PAGE 35 PAGE 35 PAGE 36 PAGE 36 Increase digitalisation and automation to reduce the usage of paper and need for business travel.,2020.0
1854,AIA,Emissions from business travel are incorporated within the Group’s Scope 3 emission footprint found in Our TCFD Report.,2020.0
1855,AIA,"AIA encourages suppliers to minimise their energy consumption and carbon footprint, and we promote the use of environmentally friendly technology.",2020.0
1856,AIA,2020 ESG AT-A-GLANCE CHAIRMAN’S STATEMENT STATEMENT FROM GROUP CHIEF EXECUTIVE AND PRESIDENT ABOUT THIS REPORT HEALTH AND WELLNESS GREEN OPERATIONS Digital Transformation Encouraging Good ESG Practice Green Buildings Reducing our Carbon Footprint SUSTAINABLE INVESTMENT PEOPLE AND CULTURE EFFECTIVE GOVERNANCE OUR TCFD REPORT FEEDBACK GRI AND HKSE GUIDE CONTENT INDEX PAGE 37 PAGE 37 Ensure that all new buildings adhere to industry-recognised green building standards and environmental management best practices.,2020.0
1857,AIA,"Our portfolio of green buildings also plays an important role in reducing our environmental impact and providing energy- efficient, low carbon spaces to employees and tenants.",2020.0
1858,AIA,AIA’s commitment to green buildings is evidenced by our Leadership in Energy and Environmental Design (LEED) certified building portfolio.,2020.0
1859,AIA,"2020 ESG AT-A-GLANCE CHAIRMAN’S STATEMENT STATEMENT FROM GROUP CHIEF EXECUTIVE AND PRESIDENT ABOUT THIS REPORT HEALTH AND WELLNESS GREEN OPERATIONS Digital Transformation Encouraging Good ESG Practice Green Buildings Reducing our Carbon Footprint SUSTAINABLE INVESTMENT PEOPLE AND CULTURE EFFECTIVE GOVERNANCE OUR TCFD REPORT FEEDBACK GRI AND HKSE GUIDE CONTENT INDEX PAGE 38 PAGE 38 Our Portfolio of Green Buildings Award Name Building Location WELL Building Standard Gold-Level Pre-certification AIA East Gateway Dual GOLD LEED certifications (New Construction + Existing Buildings: Operations and Maintenance) AIA Capital Centre LEED Platinum Rating in the category of Existing Buildings: Operations and Maintenance Two AIA Financial Center Nanhai, China LEED Platinum Rating in the category of Existing Buildings: Operations and Maintenance One AIA Financial Center Nanhai, China Year of Award 2020 Bangkok, Thailand Bangkok, Thailand Pre-certification of LEED Silver Certificate of Green Building Design Label The LEED Gold Certification Best Commercial Development (Thailand), Best Green Development, Best Office Development and Highly Commended Architectural Awards in Thailand Best Commercial Development in Thailand 2014 Award Best Commercial Development in South East Asia in 2014 LEED Silver Certification for Existing Buildings: Operations and Maintenance Excellent Rating of the Hong Kong Building Environmental Assessment Method HK-BEAM for New Office Designs Philam Life Center Cebu Cebu, Philippines Two AIA Financial Center Nanhai, China AIA Sathorn Tower AIA Sathorn Tower AIA Capital Centre AIA Capital Centre AIA Central AIA Central Bangkok, Thailand Bangkok, Thailand Bangkok, Thailand Bangkok, Thailand Hong Kong, China Hong Kong, China 2018 2018 2017 2017 2015 2015 2015 2014 2014 2012 2005 2020 ESG AT-A-GLANCE CHAIRMAN’S STATEMENT STATEMENT FROM GROUP CHIEF EXECUTIVE AND PRESIDENT ABOUT THIS REPORT HEALTH AND WELLNESS GREEN OPERATIONS Digital Transformation Encouraging Good ESG Practice Green Buildings Reducing our Carbon Footprint SUSTAINABLE INVESTMENT PEOPLE AND CULTURE EFFECTIVE GOVERNANCE OUR TCFD REPORT FEEDBACK GRI AND HKSE GUIDE CONTENT INDEX PAGE 39 PAGE 39 Reduce our carbon footprint, while also measuring and managing the amount of waste produced from our operations.",2020.0
1860,AIA,"AIA continues to monitor our environmental footprint, and implement energy efficiency measures, where applicable throughout our business, including solutions such as LED lighting and video conferencing technology.",2020.0
