,name,text_cleaned,year
725,BCA,"BCA has a policy to minimize lending risks, not only for the economic aspect, but also for the environment, social and governance aspects, including the risk of climate change that over time could have a significant impact on lives.",2020.0
726,BCA,"- Climate change risk, one of which is through risk management and three lines of defenses carried out by internal control.",2020.0
727,BCA,"- For debtors with significant risks to climate change, forest destruction and biodiversity, BCA will request a risk mitigation plan be periodically submitted as an improvement report.",2020.0
728,BCA,"Climate Change Risk Identiﬁcation In 2020, BCA started to raise awareness among the risk management teams on the impact of climate change.",2020.0
729,BCA,"BCA has conducted a preliminary assessment of the climate physical risks and the result shows that climate physical risks are related to the agriculture, construction, and infrastructure sectors.",2020.0
730,BCA,"BCA has identiﬁed eight (8) economic sectors related to climate physical risks namely (1) Agriculture, hunting, and forestry (2) Fishery (3) Manufacturing (4) Electricity, gas, and water (5) Construction (6) Wholesale and retail trading, (7) Transportation, warehousing, and communications and (8) Real estate, rental and business services.",2020.0
731,BCA,"Some of the possible climate risks identiﬁed in these sectors include harvest failure, delay or inability of operations, damaged infrastructure, and delayed projects, which pose risks on the ability of debtors to repay the loan to BCA.",2020.0
732,BCA,"Debtor proﬁles associated with climate change risk include the corporate, commercial enterprises, and public sectors.",2020.0
733,BCA,"The risk mitigation carried out by BCA for business sectors at risk of climate change is by implementing an ESG risk management policy, which is an exclusionary principle.",2020.0
734,BCA,BCA understands that all parts of the country need to support reducing any risk from climate change.,2020.0
735,BCA,"Therefore, to support the Government’s call to move towards a low-carbon economy, BCA has begun to map transition risks due to climate change.",2020.0
736,BCA,"In addition, BCA also supports Indonesia’s ratiﬁcation of the Paris Agreement, and its pledge to reduce GHG emissions by 29% by 2030.",2020.0
737,BCA,"The opportunities identiﬁed when applying Sustainable Finance include: - More and more businesses are starting to pay attention to environmental aspects when doing business; - There is increasing attention from the Government and investors regarding sustainable business that delivers environmentally friendly products, for example electric vehicles, use of renewable energy, and green certiﬁed buildings; - Number of MSMEs that started their business by recycling waste; - Emergence of technology-based MSMEs that can reduce transportation or paper.",2020.0
738,BCA,"Climate Change-Related Disclosures [102-11] As a ﬁnancial services provider, climate change presents both risks and opportunities for BCA.",2020.0
739,BCA,We follow to the international standards and the guidelines laid down by the Task Force on Climate-related Financial Disclosures (TCFD) when we analyze and carry out our activities as our responsibility to participate in reducing global warming and protecting our business continuity from the negative impacts of climate change.,2020.0
740,BCA,"Financial Implications of Climate Change [201-2] The current climate change has resulted in shifting seasons, with higher rainfall and drastically increasing temperatures.",2020.0
741,BCA,The negative impact of climate change also affected our debtors whose business is in clove plantations.,2020.0
742,BCA,"9% *) Non-MSME KKUB loan/ﬁnancing portfolio as of December 31, 2018 and 2019 is restated to adjust with the KKUB ﬁnancing portfolio identiﬁcation results as of December 31, 2020 (cid:54)(cid:88)(cid:86)(cid:87)(cid:68)(cid:76)(cid:81)(cid:68)(cid:69)(cid:79)(cid:72)(cid:3)(cid:564)(cid:81)(cid:68)(cid:81)(cid:70)(cid:76)(cid:81)(cid:74)(cid:3)(cid:73)(cid:82)(cid:85)(cid:3)(cid:53)(cid:72)(cid:81)(cid:72)(cid:90)(cid:68)(cid:69)(cid:79)(cid:72)(cid:3) energy (cid:54)(cid:88)(cid:86)(cid:87)(cid:68)(cid:76)(cid:81)(cid:68)(cid:69)(cid:79)(cid:72)(cid:3)(cid:564)(cid:81)(cid:68)(cid:81)(cid:70)(cid:76)(cid:81)(cid:74)(cid:3)(cid:73)(cid:82)(cid:85) Eco-Friendly Transportation.",2020.0
743,BCA,"Non-MSME KKUB Loan Portfolio based on Business Sector [FS6,FS8] Renewable Energy Energy Efﬁciency Management of living natural resources and sustainable land use Eco-Friendly Transportation 2020 2020 2020 4,643 billion Rp 441billion Rp 31,761billion Rp 9.",2020.0
744,BCA,"The impact of environmental damage, for example extreme climate change, and environmental degradation that affects agriculture.",2020.0
745,BCA,"Banking products and services with a positive impact include lending to debtors in the renewable energy sector, environmentally friendly transportation, and MSMEs.",2020.0
746,BCA,"By lending to the environmentally friendly sector, BCA indirectly supports businesses that pay attention to environmental preservation and contribute towards climate change mitigation.",2020.0
747,BCA,"DDDiggital bankinnng innitiattives to Suppport t Opperatioonal AActivvities: (cid:115)(cid:0) (cid:37)(cid:13)(cid:108)(cid:76)(cid:76)(cid:73)(cid:78)(cid:71) (cid:115)(cid:0) (cid:37)(cid:78)(cid:84)(cid:69)(cid:82)(cid:80)(cid:82)(cid:73)(cid:83)(cid:69)(cid:0)(cid:34)(cid:65)(cid:67)(cid:75)(cid:79)(cid:70)(cid:108)(cid:67)(cid:69)(cid:0)(cid:41)(cid:78)(cid:84)(cid:69)(cid:71)(cid:82)(cid:65)(cid:84)(cid:73)(cid:79)(cid:78)(cid:0)(cid:8)(cid:37)(cid:34)(cid:41)(cid:9) (cid:115)(cid:0) (cid:35)(cid:65)(cid:82)(cid:0)(cid:48)(cid:79)(cid:79)(cid:76)(cid:73)(cid:78)(cid:71)(cid:0)(cid:45)(cid:65)(cid:78)(cid:65)(cid:71)(cid:69)(cid:77)(cid:69)(cid:78)(cid:84)(cid:0)(cid:51)(cid:89)(cid:83)(cid:84)(cid:69)(cid:77) (cid:115)(cid:0) (cid:40)(cid:35)(cid:0)(cid:41)(cid:78)(cid:83)(cid:80)(cid:73)(cid:82)(cid:69)(cid:0)(cid:110)(cid:0)(cid:68)(cid:73)(cid:71)(cid:73)(cid:84)(cid:65)(cid:76)(cid:0)(cid:40)(cid:50)(cid:0)(cid:65)(cid:68)(cid:77)(cid:73)(cid:78)(cid:73)(cid:83)(cid:84)(cid:82)(cid:65)(cid:84)(cid:73)(cid:79)(cid:78)(cid:0)(cid:83)(cid:89)(cid:83)(cid:84)(cid:69)(cid:77)(cid:0) (cid:115)(cid:0) (cid:37)(cid:13)(cid:76)(cid:69)(cid:65)(cid:82)(cid:78)(cid:73)(cid:78)(cid:71) (cid:115)(cid:0) (cid:52)(cid:69)(cid:76)(cid:69)(cid:67)(cid:79)(cid:78)(cid:70)(cid:69)(cid:82)(cid:69)(cid:78)(cid:67)(cid:69)(cid:0)(cid:65)(cid:78)(cid:68)(cid:0)(cid:86)(cid:73)(cid:68)(cid:69)(cid:79)(cid:0)(cid:67)(cid:79)(cid:78)(cid:70)(cid:69)(cid:82)(cid:69)(cid:78)(cid:67)(cid:69) (cid:115)(cid:0) (cid:38)(cid:65)(cid:67)(cid:69)(cid:0)(cid:66)(cid:73)(cid:79)(cid:77)(cid:69)(cid:84)(cid:82)(cid:73)(cid:67)(cid:0)(cid:110)(cid:0)(cid:68)(cid:73)(cid:71)(cid:73)(cid:84)(cid:65)(cid:76)(cid:0)(cid:65)(cid:84)(cid:84)(cid:69)(cid:78)(cid:68)(cid:65)(cid:78)(cid:67)(cid:69)(cid:0)(cid:83)(cid:89)(cid:83)(cid:84)(cid:69)(cid:77) Tecchnoloogy-Baseed Internal Commommunication Initiatives include: (cid:115)(cid:0) (cid:45)(cid:89)(cid:34)(cid:35)(cid:33)(cid:0)(cid:80)(cid:79)(cid:82)(cid:84)(cid:65)(cid:76) (cid:115)(cid:0) (cid:37)(cid:13)(cid:77)(cid:65)(cid:71)(cid:65)(cid:90)(cid:73)(cid:78)(cid:69)(cid:0)(cid:41)(cid:78)(cid:70)(cid:79)(cid:34)(cid:35)(cid:33) (cid:115)(cid:0) (cid:36)(cid:73)(cid:71)(cid:73)(cid:84)(cid:65)(cid:76)(cid:0)(cid:76)(cid:73)(cid:66)(cid:82)(cid:65)(cid:82)(cid:89)(cid:0)(cid:8)(cid:34)(cid:44)(cid:41)(cid:45)(cid:51)(cid:9)(cid:0) Diggital TTechnoology Based BBanking SSerrvices foor Custommers incclude: (cid:115)(cid:0) (cid:41)(cid:78)(cid:84)(cid:69)(cid:82)(cid:78)(cid:69)(cid:84)(cid:0)(cid:66)(cid:65)(cid:78)(cid:75)(cid:73)(cid:78)(cid:71) (cid:115)(cid:0) (cid:45)(cid:79)(cid:66)(cid:73)(cid:76)(cid:69)(cid:0)(cid:66)(cid:65)(cid:78)(cid:75)(cid:73)(cid:78)(cid:71) (cid:115)(cid:0) (cid:37)(cid:13)(cid:66)(cid:82)(cid:65)(cid:78)(cid:67)(cid:72) (cid:115)(cid:0) (cid:47)(cid:78)(cid:76)(cid:73)(cid:78)(cid:69)(cid:0)(cid:65)(cid:67)(cid:67)(cid:79)(cid:85)(cid:78)(cid:84)(cid:0)(cid:79)(cid:80)(cid:69)(cid:78)(cid:73)(cid:78)(cid:71) (cid:115)(cid:0)(cid:0)(cid:0)(cid:47)(cid:78)(cid:76)(cid:73)(cid:78)(cid:69)(cid:0)(cid:41)(cid:78)(cid:86)(cid:69)(cid:83)(cid:84)(cid:77)(cid:69)(cid:78)(cid:84)(cid:0)(cid:65)(cid:80)(cid:80)(cid:76)(cid:73)(cid:67)(cid:65)(cid:84)(cid:73)(cid:79)(cid:78) (cid:115)(cid:0)(cid:0)(cid:49)(cid:50)(cid:0)(cid:67)(cid:79)(cid:68)(cid:69)(cid:13)(cid:66)(cid:65)(cid:83)(cid:69)(cid:68)(cid:0)(cid:80)(cid:69)(cid:69)(cid:82)(cid:0)(cid:84)(cid:79)(cid:0)(cid:80)(cid:69)(cid:69)(cid:82)(cid:0)(cid:84)(cid:82)(cid:65)(cid:78)(cid:83)(cid:70)(cid:69)(cid:82) 2020 Sustainability Report | PT Bank Central Asia Tbk Inspiration for Responsible Banking Inspiration for Sustainability Culture Inspiration for Social Value Creation 73 Optimization of E-channel and Digital Banking Digital banking service solutions not only increases customer comfort and convenience, but also indirectly supports Sustainable Finance, particularly environmental conservation efforts, such as saving energy, reducing paper use, and reducing carbon emissions.",2020.0
748,BCA,"OCCUPATIONAL SECURITY, SAFETY, AND HEALTH Decent and Safe Work Environment [403-7] BCA believes that a decent workplace and a conducive environment will promote a good working climate and will help increase employee productivity.",2020.0
749,BCA,2020 Sustainability Report | PT Bank Central Asia Tbk Inspiration for Responsible Banking Inspiration for Social Value Creation Inspiration for Sustainability Culture 91 Environment BCA has adopted a staged approach to identifying and managing climate change risks.,2020.0
750,BCA,We have started by calculating GHG emissions resulting from the electrical energy used in our buildings.,2020.0
751,BCA,"BCA’s Procurement and Building Management Division provides the information related to environmental data, including calculation of emissions.",2020.0
752,BCA,REDUCING ENERGY CONSUMPTION AND CONTRIBUTING TO REDUCING EMISSIONS Steps taken related to climate change included: (cid:115)(cid:0) (cid:36)(cid:69)(cid:86)(cid:69)(cid:76)(cid:79)(cid:80)(cid:73)(cid:78)(cid:71)(cid:0)(cid:0)(cid:65)(cid:0)(cid:35)(cid:76)(cid:73)(cid:77)(cid:65)(cid:84)(cid:69)(cid:0)(cid:35)(cid:72)(cid:65)(cid:78)(cid:71)(cid:69)(cid:0)(cid:51)(cid:84)(cid:82)(cid:65)(cid:84)(cid:69)(cid:71)(cid:89)(cid:0)(cid:82)(cid:79)(cid:65)(cid:68)(cid:77)(cid:65)(cid:80) (cid:115)(cid:0) (cid:36)(cid:69)(cid:86)(cid:69)(cid:76)(cid:79)(cid:80)(cid:73)(cid:78)(cid:71)(cid:0) (cid:0) (cid:65)(cid:0) (cid:39)(cid:40)(cid:39)(cid:0) (cid:73)(cid:78)(cid:86)(cid:69)(cid:78)(cid:84)(cid:79)(cid:82)(cid:89)(cid:0) (cid:70)(cid:79)(cid:82)(cid:0) (cid:79)(cid:85)(cid:82)(cid:0) (cid:79)(cid:80)(cid:69)(cid:82)(cid:65)(cid:84)(cid:73)(cid:79)(cid:78)(cid:83)(cid:0) using GHG Protocol Standard (cid:115)(cid:0) (cid:36)(cid:69)(cid:86)(cid:69)(cid:76)(cid:79)(cid:80)(cid:73)(cid:78)(cid:71)(cid:0)(cid:0)(cid:67)(cid:76)(cid:73)(cid:77)(cid:65)(cid:84)(cid:69)(cid:0)(cid:67)(cid:72)(cid:65)(cid:78)(cid:71)(cid:69)(cid:0)(cid:77)(cid:73)(cid:84)(cid:73)(cid:71)(cid:65)(cid:84)(cid:73)(cid:79)(cid:78)(cid:0)(cid:80)(cid:79)(cid:76)(cid:73)(cid:67)(cid:73)(cid:69)(cid:83)(cid:27) (cid:115)(cid:0) (cid:41)(cid:77)(cid:80)(cid:82)(cid:79)(cid:86)(cid:73)(cid:78)(cid:71)(cid:0) (cid:65)(cid:87)(cid:65)(cid:82)(cid:69)(cid:78)(cid:69)(cid:83)(cid:83)(cid:0) (cid:79)(cid:70)(cid:0) (cid:84)(cid:72)(cid:69)(cid:0) (cid:73)(cid:77)(cid:80)(cid:65)(cid:67)(cid:84)(cid:0) (cid:79)(cid:70)(cid:0) (cid:67)(cid:76)(cid:73)(cid:77)(cid:65)(cid:84)(cid:69)(cid:0) change in regards to our operations and investment portfolio (cid:41)(cid:78)(cid:67)(cid:82)(cid:69)(cid:65)(cid:83)(cid:73)(cid:78)(cid:71)(cid:0) (cid:84)(cid:72)(cid:69)(cid:0) (cid:34)(cid:65)(cid:78)(cid:75)(cid:7)(cid:83)(cid:0) (cid:82)(cid:69)(cid:83)(cid:73)(cid:76)(cid:73)(cid:69)(cid:78)(cid:67)(cid:69)(cid:0) (cid:84)(cid:79)(cid:0) (cid:67)(cid:76)(cid:73)(cid:77)(cid:65)(cid:84)(cid:69)(cid:0) (cid:82)(cid:73)(cid:83)(cid:75)(cid:83)(cid:0) (cid:66)(cid:89)(cid:0) monitoring climate relevant investment sectors; (cid:115)(cid:0) (cid:115)(cid:0) (cid:48)(cid:82)(cid:69)(cid:80)(cid:65)(cid:82)(cid:73)(cid:78)(cid:71)(cid:0)(cid:71)(cid:85)(cid:73)(cid:68)(cid:65)(cid:78)(cid:67)(cid:69)(cid:0)(cid:84)(cid:79)(cid:0)(cid:67)(cid:85)(cid:83)(cid:84)(cid:79)(cid:77)(cid:69)(cid:82)(cid:83)(cid:0)(cid:65)(cid:78)(cid:68)(cid:0)(cid:66)(cid:85)(cid:83)(cid:73)(cid:78)(cid:69)(cid:83)(cid:83)(cid:69)(cid:83)(cid:0)(cid:84)(cid:79)(cid:0) transition to a low carbon economy.,2020.0
753,BCA,"Concrete actions taken include making efficient use of electricity, clean water, and paper, all of which indirectly supports the reduction of greenhouse gas emissions.",2020.0
754,BCA,2020 Sustainability Report | PT Bank Central Asia Tbk 92 Sustainability Aspects Highlight Sustainability Governance Together through Pandemic Challenges Support public transportation development to reduce emissions.,2020.0
755,BCA,Yosef Lim G-Energy Global “BCA has taken the appropriate steps by considering and pursuing the environmental and sustainability aspects in its business.,2020.0
756,BCA,"With BCA, we have implemented the green building concept wherever possible to achieve energy efﬁciency.",2020.0
757,BCA,"An IKE simulation calculation has shown that energy consumption intensity in the BCA Foresta building is 128 kWh/m2 per year, which is about 35% more energy efﬁcient than other buildings in Indonesia.",2020.0
758,BCA,These energy savings are why the BCA building is seen as an example of a high efﬁcient/high performance building”.,2020.0
759,BCA,"Climate Change Mitigation Strategy BCA’s approach to identifying and managing climate change risks refers to international standards, namely the Task Force on Climate-related Financial Disclosures (TCFD) guidelines, the GHG Protocol, and we are considering participating in the Science Based Targets Initiative (SBTI).",2020.0
760,BCA,"These initiatives fall under the Finance and Planning Director, who has been tasked with climate change integration as one of the main aspects of ESG within the monitoring and reporting strategy which is delivered periodically.",2020.0
761,BCA,Finance and Planning Director also responsible for monitoring risks and opportunities related to climate change that may impact the Bank’s operations.,2020.0
762,BCA,This strategy is also implemented to support the Government of Indonesia to achieve its 29% GHG reduction goal by 2029 and to motivate businesses to transition to a low carbon economy.,2020.0
763,BCA,2020 Sustainability Report | PT Bank Central Asia Tbk Inspiration for Responsible Banking Inspiration for Social Value Creation Inspiration for Sustainability Culture 93 Activities undertaken to implement climate change mitigation and adaptation strategies include: 01 02 03 04 Institutionalization and Capacity Building Training and discussions have been conducted with the ESG Team together with some related subdivisions and management teams regarding climate change.,2020.0
764,BCA,"Also, a ﬁrst screening of the investment portfolio to ascertain the vulnerability of certain sectors to climate change impact.",2020.0
765,BCA,Some of the measures implemented included: 1) use of LED lights; 2) applying energy efﬁciency via inverter technology and variable volume refrigerant systems; and 3) using solar panels.,2020.0
766,BCA,"Sustainable Finance Through the sustainable ﬁnance action plan (SFAP), BCA has already identiﬁed several sectors related to climate change and their investment efforts.",2020.0
767,BCA,"Investments made include efﬁciency energy projects, syndicated loans for renewable energy projects, cooperation with ICED in achieving ﬁnancing targets in the renewable energy sector, ﬁnancing the development of the public transportation infrastructure, and funding the wastewater treatment business sector.",2020.0
768,BCA,"Climate Change Mitigation Preparation Based on TCFD (cid:115)(cid:0)(cid:0)(cid:41)(cid:68)(cid:69)(cid:78)(cid:84)(cid:73)(cid:70)(cid:89)(cid:0)(cid:73)(cid:78)(cid:84)(cid:69)(cid:82)(cid:78)(cid:65)(cid:76)(cid:0)(cid:83)(cid:84)(cid:65)(cid:75)(cid:69)(cid:72)(cid:79)(cid:76)(cid:68)(cid:69)(cid:82)(cid:83) (cid:115)(cid:0)(cid:0)(cid:34)(cid:85)(cid:73)(cid:76)(cid:68)(cid:0)(cid:72)(cid:85)(cid:77)(cid:65)(cid:78)(cid:0)(cid:82)(cid:69)(cid:83)(cid:79)(cid:85)(cid:82)(cid:67)(cid:69)(cid:0)(cid:67)(cid:65)(cid:80)(cid:65)(cid:67)(cid:73)(cid:84)(cid:89)(cid:0) and form working groups (cid:115)(cid:0)(cid:0)(cid:41)(cid:68)(cid:69)(cid:78)(cid:84)(cid:73)(cid:70)(cid:89)(cid:0)(cid:65)(cid:78)(cid:68)(cid:0)(cid:73)(cid:77)(cid:80)(cid:76)(cid:69)(cid:77)(cid:69)(cid:78)(cid:84)(cid:0)(cid:69)(cid:88)(cid:73)(cid:83)(cid:84)(cid:73)(cid:78)(cid:71)(cid:0) (cid:115)(cid:0)(cid:0)(cid:35)(cid:79)(cid:78)(cid:68)(cid:85)(cid:67)(cid:84)(cid:0)(cid:65)(cid:0)(cid:67)(cid:76)(cid:73)(cid:77)(cid:65)(cid:84)(cid:69)(cid:0)(cid:67)(cid:72)(cid:65)(cid:78)(cid:71)(cid:69)(cid:0)(cid:82)(cid:73)(cid:83)(cid:75)(cid:0) strategies assessment (cid:115)(cid:0)(cid:0)(cid:35)(cid:79)(cid:78)(cid:68)(cid:85)(cid:67)(cid:84)(cid:0)(cid:65)(cid:78)(cid:0)(cid:73)(cid:78)(cid:86)(cid:69)(cid:78)(cid:84)(cid:79)(cid:82)(cid:89)(cid:0)(cid:79)(cid:70)(cid:0)(cid:39)(cid:40)(cid:39)(cid:0) emissions from bank business activities Contribution to Climate Change - GHG Inventory In 2020, BCA engaged independent external consultants to start gathering data for its GHG inventory.",2020.0
769,BCA,"01 02 03 Scope 1: Emissions from the use of diesel for generators, and refrigerant leaks that are manageable by BCA.",2020.0
770,BCA,Scope 2: Indirect GHG emissions originating from: 1) Business travel; 2) Car pooling; 3) Emissions generated by third parties i.,2020.0
771,BCA,"2020 Sustainability Report | PT Bank Central Asia Tbk 94 Sustainability Aspects Highlight Sustainability Governance Together through Pandemic Challenges Initial GHG inventory [305-2, 305-3] Emisi GRK (ton CO2 eq) 2020 2019 2018 Scope 2 B.",2020.0
772,BCA,"Intensity of Electrical Energy Use [302-1, 302-3] 13,742 16,995 39,465 70,202 480 236 128 844 13,705 14,321 42,160 70,186 989 N/R 165 1,154 13,223 13,972 40,845 68,040 N/RN/R 190 190 71,046 71,340 68,230 Description 2020 2019*) 2018*) Intensity of Electrical Energy Use (kWh) Area (m2) Intensity of Energy Use (kWh/m2) *) Restatement of data for 2018 and 2019, as the coverage of data calculations has increased from 3 Head Ofﬁce buildings to 6 Head Ofﬁce buildings, Head 80,073,145 431,557 186 80,048,325 433,492 185 77,582,416 425,229 182 Ofﬁce Data Center, and 115 KCU.",2020.0
773,BCA,"In 2020, electrical energy used in the 6 Head Ofﬁce Buildings, 4 Head Ofﬁce Data Center, and 115 KCU amounted to (cid:24)(cid:16)(cid:12)(cid:16)(cid:20)(cid:24)(cid:12)(cid:19)(cid:18)(cid:21)(cid:0)(cid:75)(cid:55)(cid:72)(cid:12)(cid:0)(cid:87)(cid:73)(cid:84)(cid:72)(cid:0)(cid:65)(cid:78)(cid:0)(cid:69)(cid:76)(cid:69)(cid:67)(cid:84)(cid:82)(cid:73)(cid:67)(cid:65)(cid:76)(cid:0)(cid:69)(cid:78)(cid:69)(cid:82)(cid:71)(cid:89)(cid:0)(cid:73)(cid:78)(cid:84)(cid:69)(cid:78)(cid:83)(cid:73)(cid:84)(cid:89)(cid:0)(cid:79)(cid:70)(cid:0)(cid:17)(cid:24)(cid:21)(cid:0)(cid:75)(cid:55)(cid:72)(cid:15)(cid:77)(cid:18)(cid:0)(cid:80)(cid:69)(cid:82)(cid:0)(cid:89)(cid:69)(cid:65)(cid:82)(cid:14)(cid:0)(cid:52)(cid:72)(cid:73)(cid:83)(cid:0)(cid:77)(cid:69)(cid:69)(cid:84)(cid:83)(cid:0)(cid:84)(cid:72)(cid:69)(cid:0)(cid:64)(cid:69)(cid:70)(cid:108)(cid:67)(cid:73)(cid:69)(cid:78)(cid:84)(cid:7)(cid:0)(cid:67)(cid:65)(cid:84)(cid:69)(cid:71)(cid:79)(cid:82)(cid:89)(cid:0)(cid:66)(cid:65)(cid:83)(cid:69)(cid:68)(cid:0) on SNI 03-6196-2000 concerning Intensity of Building Energy Consumption in Indonesia.",2020.0
774,BCA,"This result was achieved due to BCA’s consistency in carrying out electricity efﬁciency initiatives from 2017 to 2020, including: (cid:115)(cid:0) (cid:115)(cid:0) (cid:115)(cid:0)(cid:0) (cid:67)(cid:79)(cid:78)(cid:68)(cid:85)(cid:67)(cid:84)(cid:73)(cid:78)(cid:71)(cid:0)(cid:65)(cid:0)(cid:3)(cid:34)(cid:35)(cid:33)(cid:51)(cid:55)(cid:41)(cid:52)(cid:35)(cid:40)(cid:47)(cid:38)(cid:38)(cid:0)(cid:67)(cid:65)(cid:77)(cid:80)(cid:65)(cid:73)(cid:71)(cid:78)(cid:0)(cid:79)(cid:78)(cid:0)(cid:41)(cid:78)(cid:83)(cid:84)(cid:65)(cid:71)(cid:82)(cid:65)(cid:77)(cid:0)(cid:84)(cid:79)(cid:0)(cid:73)(cid:78)(cid:67)(cid:82)(cid:69)(cid:65)(cid:83)(cid:69)(cid:0)(cid:82)(cid:65)(cid:73)(cid:83)(cid:69)(cid:0)(cid:65)(cid:87)(cid:65)(cid:82)(cid:69)(cid:78)(cid:69)(cid:83)(cid:83)(cid:0)(cid:79)(cid:70)(cid:0)(cid:70)(cid:79)(cid:82)(cid:0)(cid:84)(cid:85)(cid:82)(cid:78)(cid:73)(cid:78)(cid:71)(cid:0)(cid:79)(cid:70)(cid:70)(cid:0)(cid:76)(cid:73)(cid:71)(cid:72)(cid:84)(cid:83)(cid:0)(cid:65)(cid:78)(cid:68)(cid:0) (cid:83)(cid:67)(cid:72)(cid:69)(cid:68)(cid:85)(cid:76)(cid:73)(cid:78)(cid:71)(cid:0)(cid:71)(cid:82)(cid:65)(cid:68)(cid:85)(cid:65)(cid:76)(cid:0)(cid:83)(cid:72)(cid:85)(cid:84)(cid:0)(cid:68)(cid:79)(cid:87)(cid:78)(cid:0)(cid:79)(cid:70)(cid:0)(cid:69)(cid:76)(cid:69)(cid:86)(cid:65)(cid:84)(cid:79)(cid:82)(cid:83)(cid:0)(cid:84)(cid:79)(cid:0)(cid:66)(cid:69)(cid:0)(cid:71)(cid:82)(cid:65)(cid:68)(cid:85)(cid:65)(cid:76)(cid:76)(cid:89)(cid:0)(cid:83)(cid:72)(cid:85)(cid:84)(cid:0)(cid:68)(cid:79)(cid:87)(cid:78)(cid:27)(cid:0) (cid:84)(cid:85)(cid:82)(cid:78)(cid:73)(cid:78)(cid:71)(cid:0)(cid:79)(cid:70)(cid:70)(cid:0)(cid:76)(cid:73)(cid:71)(cid:72)(cid:84)(cid:83)(cid:0)(cid:68)(cid:85)(cid:82)(cid:73)(cid:78)(cid:71)(cid:0)(cid:76)(cid:85)(cid:78)(cid:67)(cid:72)(cid:0)(cid:84)(cid:73)(cid:77)(cid:69)(cid:0)(cid:73)(cid:78)(cid:0)(cid:84)(cid:72)(cid:69)(cid:0)(cid:66)(cid:65)(cid:67)(cid:75)(cid:0)(cid:79)(cid:70)(cid:108)(cid:67)(cid:69)(cid:0)(cid:65)(cid:82)(cid:69)(cid:65)(cid:27)(cid:0) other electronic equipment when not in use; (cid:115)(cid:0) (cid:85)(cid:78)(cid:80)(cid:76)(cid:85)(cid:71)(cid:71)(cid:73)(cid:78)(cid:71)(cid:0)(cid:68)(cid:73)(cid:83)(cid:80)(cid:69)(cid:78)(cid:83)(cid:69)(cid:82)(cid:0)(cid:83)(cid:79)(cid:67)(cid:75)(cid:69)(cid:84)(cid:83)(cid:0)(cid:65)(cid:84)(cid:0)(cid:78)(cid:73)(cid:71)(cid:72)(cid:84)(cid:14)(cid:0) BCA has installed solar panels at Wisma Asia II and KCU Gading Serpong using an on grid system that captures sunlight to be converted into electrical energy.",2020.0
775,BCA,"By the end of 2020, the energy generated from the solar panels in the Wisma Asia II building was to 8,027.",2020.0
776,BCA,"2020 Sustainability Report | PT Bank Central Asia Tbk Inspiration for Responsible Banking Inspiration for Sustainability Culture Inspiration for Social Value Creation 105 Orangutan conservation activities have had a positive environmental and social impact, by providing clean water, fresh air, and protection against soil erosion, ﬂoods and landslides, and by ensuring the necessary ecosystem risk reduction and climate regulations are in place, on a local and global scale.",2020.0
777,BCA,"b Environmental aspects, at least covering Energy use (including electricity and water) Involvement of local parties related to the Sustainable Finance business process Reductions of resulted emission (for LJK, Issuers, and Public Companies whose business process directly related with environment) Reduction of produced waste and efﬂuents (waste that has entered the environment) that are produced by (for LJK, Issuer, and Public Companies whose business process directly related with environment) Conservation of biodiversity (for LJK, Issuers, and Public Companies whose business process directly related with environment) Social Aspects which a description of the positive and negative impacts of implementing Sustainable Finance for the community and the environment (including people, regions, and funds) Vision, mission and values of sustainability 18, 19, 33 Name, address, telephone number, facsimile number, e-mail address, and website/web as well as branch ofﬁces and/or representative ofﬁces Total assets or asset capitalization and total liabilities Number of employees divided by gender, position, age, education, and employment status Percentage of share ownership (public and government) Operational area Products, services, and business activity Membership of association Implementation of Sustainable Finance Target achievement strategies Sustainability Governance Signiﬁcant changes of LJK, Issuers, Public Company, namely related to branch closing or opening, and ownership structural The Board of Directors Explanation covering: Policies to respond challenges in order to fulﬁll sustainability strategies A description of the duties of the Board of Directors and the Board of Commissioners, employees, ofﬁcials and/or work units who are responsible for implementing Sustainable Finance Explanation of competency development performed for members of the Board of Directors, members of the Board of Commissioners, employees, ofﬁcials and/or work units who are responsible for implementing Sustainable Finance Risk management for the application of Sustainable Finance Stakeholder explanation Problems encountered, development, and inﬂuence on sustainable performance 38-39 11-12, 38-39, 44-45 Page 33 2-9 7 7 7 7 7 7 4, 8 4, 8 4, 8 4, 8 4, 8 8 82-85 20, 21 11-13 29 20 17 21 16 21 11 12 12 32 32 40 41 Number 1 2 2.",2020.0
